Query_number,doc_number
862640,75885
862640,453022
862640,293798
862640,293153
862640,275196
862640,363093
962731,45239
962731,453519
962731,198168
962731,114334
962731,322529
962731,107722
962731,273458
962731,271625
962731,347777
962731,368658
370316,49151
370316,499498
370316,401451
370316,46093
370316,430188
370316,306015
370316,199683
370316,110560
370316,187028
370316,302406
897981,95158
897981,248170
897981,422850
897981,126813
897981,486391
897981,396749
897981,394169
897981,216974
897981,355029
897981,467169
1050747,337760
1050747,44656
1050747,180963
1050747,437470
1050747,383020
1050747,130986
1050747,18844
1050747,460517
1050747,334703
1050747,106438
1092422,461762
1092422,477581
1092422,117833
1092422,459160
1092422,201211
1092422,347882
1092422,277902
1092422,312521
1092422,287937
1092422,179540
914406,447469
914406,49420
914406,128788
914406,105706
914406,72685
914406,304185
914406,469042
914406,379961
914406,330173
914406,387110
1092417,349719
1092417,446190
1092417,295861
1092417,345715
1092417,447957
1092417,135815
1092417,417662
1092417,360665
1092417,222823
1092417,460858
860655,352915
860655,250811
860655,202139
860655,172550
860655,229519
860655,436655
860655,181547
860655,107776
860655,177244
860655,367517
1092416,276906
1092416,25626
1092416,26650
1092416,127551
1092416,199883
1092416,318329
1092416,232743
1092416,117450
1092416,368938
1092416,364366
970152,332634
970152,132472
970152,273450
970152,278543
970152,211957
970152,487159
970152,71994
970152,463895
970152,115698
970152,247309
1005678,259889
1005678,191176
1005678,53647
1005678,371931
1005678,299402
1005678,279071
1005678,357902
1005678,455021
1005678,342222
1005678,468314
339501,77961
339501,204205
339501,193148
339501,432493
339501,314301
339501,250519
339501,141551
339501,444333
339501,463185
339501,137106
882002,193654
882002,199541
882002,344408
882002,122271
882002,287837
882002,466615
882002,210123
882002,75490
882002,479971
882002,40425
1028652,480011
1028652,310562
1028652,462674
1028652,379742
1028652,187818
1028652,327391
1028652,24232
1028652,462170
1028652,445622
1028652,174889
1092394,172642
1092394,199510
1092394,257261
1092394,264189
1092394,50488
1092394,279043
1092394,119075
1092394,419712
1092394,163957
1092394,384088
891498,54013
891498,442907
891498,37269
891498,363179
891498,73292
891498,233338
891498,191818
891498,138866
891498,103605
891498,388514
909048,77117
909048,160037
909048,231369
909048,46599
909048,3160
909048,469877
909048,277905
909048,482983
909048,172896
909048,353871
1092391,131967
1092391,461641
1092391,208776
1092391,255853
1092391,289626
1092391,476400
1092391,76793
1092391,446888
1092391,167129
1092391,475109
255633,131935
255633,447768
255633,55856
255633,268171
255633,342484
255633,432455
255633,88101
255633,390561
255633,13940
255633,48103
1017348,283330
1017348,53328
1017348,184164
1017348,462935
1017348,424211
1017348,316032
1017348,197006
1017348,193034
1017348,499721
1017348,478403
782426,354028
782426,41430
782426,212447
782426,132556
782426,309366
782426,351223
782426,280893
782426,441539
782426,450982
782426,344535
782079,200253
782079,297524
782079,497901
782079,443059
782079,267073
782079,265121
782079,58541
782079,95698
782079,199327
782079,391406
865971,376216
865971,261669
865971,67397
865971,371921
865971,336410
865971,205731
865971,262328
865971,440931
865971,149983
865971,374674
160808,229569
160808,230589
160808,334159
160808,167380
160808,489628
160808,188433
160808,242161
160808,361913
160808,324019
160808,422272
767248,212552
767248,500396
767248,31347
767248,214101
767248,327129
767248,424033
767248,462923
767248,121297
767248,501552
767248,181599
910150,48881
910150,66839
910150,414343
910150,375376
910150,476960
910150,399599
910150,276451
910150,336583
910150,388579
910150,272629
875986,409339
875986,301446
875986,438843
875986,199914
875986,169929
875986,429331
875986,301488
875986,331981
875986,427123
875986,180474
999261,422582
999261,83102
999261,4555
999261,150459
999261,206447
999261,74992
999261,407084
999261,217429
999261,77266
999261,200126
945535,344411
945535,251170
945535,349
945535,291018
945535,481237
945535,230425
945535,190096
945535,295912
945535,446502
945535,368620
990197,200211
990197,358516
990197,403708
990197,465828
990197,366922
990197,441375
990197,384768
990197,142967
990197,363177
990197,183392
1092348,232761
1092348,108457
1092348,209025
1092348,401506
1092348,40462
1092348,378508
1092348,407712
1092348,252942
1092348,179578
1092348,220082
1039361,265136
1039361,181744
1039361,162822
1039361,362339
1039361,463299
1039361,312570
1039361,302623
1039361,305416
1039361,491373
1039361,198129
952658,223552
952658,208160
952658,361954
952658,209652
952658,458222
952658,116145
952658,247624
952658,457572
952658,91432
952658,463429
1050253,262930
1050253,243378
1050253,79809
1050253,391705
1050253,200717
1050253,90694
1050253,420463
1050253,469983
1050253,10696
1050253,272391
78418,14699
78418,95078
78418,290701
78418,447522
78418,357665
78418,181656
78418,469474
78418,431798
78418,196392
78418,290305
991064,16488
991064,381580
991064,382795
991064,137503
991064,499263
991064,343050
991064,137676
991064,189345
991064,389534
991064,90001
914368,480977
914368,342392
914368,238543
914368,242165
914368,164927
914368,140201
914368,473775
914368,187486
914368,486725
914368,475712
1038685,341757
1038685,23412
1038685,69933
1038685,114399
1038685,39165
1038685,340854
1038685,402766
1038685,251658
1038685,406541
1038685,365252
900450,57325
900450,391539
900450,48323
900450,495278
900450,215002
900450,54891
900450,53491
900450,228471
900450,129418
900450,426695
990481,426646
990481,35927
990481,386322
990481,124472
990481,141276
990481,278587
990481,270556
990481,58998
990481,8962
990481,241690
1025348,324705
1025348,190207
1025348,316776
1025348,57211
1025348,55436
1025348,477847
1025348,391587
1025348,337104
1025348,440838
1025348,486756
914771,308326
914771,292490
914771,451653
914771,230616
914771,419892
914771,60826
914771,342698
914771,492570
914771,98710
914771,218975
814282,486365
814282,244567
814282,293300
814282,177177
814282,86041
814282,198502
814282,155760
814282,274641
814282,187866
814282,23401
850820,313887
850820,276844
850820,371989
850820,198322
850820,344891
850820,178319
850820,389556
850820,4255
850820,375918
850820,290490
905707,242917
905707,478781
905707,448840
905707,69576
905707,74936
905707,362673
905707,153257
905707,104903
905707,43158
905707,424236
1092327,282194
1092327,449053
1092327,358488
1092327,211337
1092327,457839
1092327,246340
1092327,29111
1092327,167841
1092327,82527
1092327,211719
840532,415362
840532,69996
840532,306353
840532,33043
840532,388032
840532,437816
840532,108772
840532,358853
840532,386269
840532,478750
212303,303848
212303,254504
212303,238315
212303,214494
212303,406954
212303,293063
212303,386786
212303,239840
212303,24168
212303,447410
823596,222409
823596,36332
823596,426306
823596,186061
823596,148292
823596,298487
823596,338858
823596,208061
823596,355245
823596,221835
762761,48170
762761,289183
762761,380513
762761,439664
762761,387980
762761,415698
762761,299968
762761,211124
762761,211851
762761,357339
1058165,153497
1058165,284729
1058165,157304
1058165,227848
1058165,114745
1058165,71685
1058165,214548
1058165,488799
1058165,194057
1058165,437413
999610,228244
999610,74307
999610,112517
999610,489339
999610,190402
999610,229674
999610,248992
999610,86045
999610,282512
999610,175447
1092311,292944
1092311,270629
1092311,364093
1092311,355069
1092311,115076
1092311,56406
1092311,347787
1092311,293066
1092311,243654
1092311,415319
1040507,414613
1040507,26040
1040507,441765
1040507,224128
1040507,393738
1040507,386073
1040507,372364
1040507,292735
1040507,181861
1040507,218821
877453,203779
877453,219072
877453,371792
877453,56122
877453,30264
877453,217130
877453,251091
877453,372133
877453,377396
877453,161275
998093,11957
998093,299593
998093,18099
998093,21143
998093,493943
998093,5077
998093,308176
998093,95255
998093,481848
998093,392468
979787,50388
979787,117151
979787,256930
979787,495854
979787,397256
979787,348213
979787,356162
979787,187563
979787,337455
979787,392275
872632,319004
872632,27
872632,380884
872632,10045
872632,226983
872632,57501
872632,116319
872632,53785
872632,155678
872632,234968
975997,249566
975997,33647
975997,456776
975997,152658
975997,463993
975997,343705
975997,11654
975997,391338
975997,478366
975997,333309
789292,24094
789292,5331
789292,401835
789292,497869
789292,112371
789292,339006
789292,351509
789292,53115
789292,249077
789292,238920
1039346,285967
1039346,364192
1039346,271034
1039346,418795
1039346,41223
1039346,44336
1039346,6184
1039346,459322
1039346,412653
1039346,96112
1079785,248461
1079785,361145
1079785,88079
1079785,406338
1079785,179076
1079785,81223
1079785,488111
1079785,454373
1079785,25627
1079785,190616
886332,216850
886332,33980
886332,90662
886332,451944
886332,248403
886332,343616
886332,138571
886332,17037
886332,175499
886332,322801
116431,189985
116431,381019
116431,14038
116431,317870
116431,280560
116431,174492
116431,188896
116431,411188
116431,33391
116431,376549
303790,312927
303790,130645
303790,82965
303790,445205
303790,181119
303790,105562
303790,167818
303790,471436
303790,167326
303790,308014
984434,51428
984434,317519
984434,245927
984434,203913
984434,54963
984434,321008
984434,253171
984434,125323
984434,401893
984434,20872
1071722,72799
1071722,305595
1071722,164650
1071722,222691
1071722,14
1071722,97116
1071722,205355
1071722,70058
1071722,478753
1071722,435486
928753,474012
928753,263966
928753,376501
928753,127405
928753,102785
928753,85122
928753,496585
928753,263025
928753,120447
928753,298749
796383,381704
796383,414937
796383,262544
796383,441095
796383,435349
796383,230483
796383,494391
796383,374003
796383,308504
796383,237576
860942,245189
860942,404020
860942,110665
860942,447238
860942,191536
860942,478914
860942,62509
860942,21625
860942,94555
860942,463277
940386,181156
940386,157296
940386,249418
940386,272206
940386,444113
940386,68915
940386,232521
940386,41277
940386,84738
940386,488993
1064518,145157
1064518,442877
1064518,245340
1064518,365404
1064518,19836
1064518,324793
1064518,360385
1064518,131119
1064518,82408
1064518,229017
1092263,43775
1092263,87296
1092263,472713
1092263,311402
1092263,369033
1092263,163359
1092263,358038
1092263,377237
1092263,238856
1092263,71247
170581,461940
170581,358869
170581,86029
170581,87559
170581,499668
170581,368820
170581,488078
170581,441428
170581,464418
170581,165979
1092258,77452
1092258,354095
1092258,125275
1092258,206783
1092258,426594
1092258,189944
1092258,175934
1092258,25962
1092258,297213
1092258,331207
267566,173717
267566,309933
267566,412450
267566,495578
267566,247267
267566,247934
267566,53180
267566,299670
267566,410392
267566,380795
1092257,314812
1092257,249271
1092257,267382
1092257,53123
1092257,318823
1092257,390374
1092257,471696
1092257,377701
1092257,128823
1092257,289344
73106,319021
73106,265152
73106,276716
73106,228093
73106,441829
73106,205936
73106,65683
73106,170895
73106,43256
73106,359859
909547,470559
909547,87145
909547,427457
909547,422222
909547,107709
909547,200362
909547,155463
909547,496637
909547,260334
909547,118652
1000097,34097
1000097,497653
1000097,9432
1000097,480772
1000097,464050
1000097,49563
1000097,332489
1000097,29037
1000097,291434
1000097,314569
952445,349438
952445,479465
952445,169752
952445,40606
952445,306420
952445,290865
952445,154521
952445,210196
952445,105366
952445,433919
854085,9069
854085,267204
854085,339753
854085,146452
854085,397055
854085,418069
854085,313727
854085,452203
854085,140415
854085,491453
995825,407250
995825,77891
995825,108962
995825,408778
995825,158627
995825,318942
995825,440451
995825,30515
995825,240496
995825,86780
951820,135079
951820,7187
951820,53615
951820,31734
951820,7104
951820,299893
951820,253493
951820,458033
951820,463247
951820,380970
882141,365730
882141,36044
882141,63729
882141,54579
882141,178045
882141,43522
882141,315413
882141,84424
882141,124101
882141,367709
1028555,418246
1028555,312577
1028555,473167
1028555,141391
1028555,472301
1028555,268484
1028555,306205
1028555,52267
1028555,87051
1028555,140047
1092238,50491
1092238,169346
1092238,281654
1092238,403731
1092238,334450
1092238,486136
1092238,180955
1092238,162717
1092238,440587
1092238,418176
297019,322519
297019,55703
297019,494127
297019,499679
297019,424517
297019,479539
297019,362523
297019,440855
297019,55482
297019,372440
69789,315354
69789,388080
69789,273557
69789,417725
69789,208629
69789,121814
69789,30111
69789,172169
69789,498786
69789,281456
1092237,94577
1092237,790
1092237,440444
1092237,320466
1092237,473522
1092237,462108
1092237,472579
1092237,11200
1092237,297028
1092237,458038
1092236,478942
1092236,294919
1092236,137872
1092236,313342
1092236,58577
1092236,285410
1092236,318367
1092236,235110
1092236,33631
1092236,111983
1024599,314305
1024599,413766
1024599,259891
1024599,108587
1024599,321611
1024599,64425
1024599,287173
1024599,16744
1024599,51715
1024599,2853
1065448,72315
1065448,295746
1065448,409848
1065448,492940
1065448,470847
1065448,471087
1065448,472213
1065448,70611
1065448,333237
1065448,51174
1057270,221448
1057270,392033
1057270,451882
1057270,190014
1057270,6869
1057270,167474
1057270,495796
1057270,323925
1057270,237889
1057270,428441
953274,405994
953274,131028
953274,169542
953274,328300
953274,138842
953274,498191
953274,161417
953274,253722
953274,406249
953274,322959
801059,367455
801059,102243
801059,197164
801059,209328
801059,371961
801059,370754
801059,80317
801059,81724
801059,201024
801059,71586
814699,118032
814699,462591
814699,466909
814699,7203
814699,260879
814699,61766
814699,36842
814699,127595
814699,206779
814699,89530
1025188,267594
1025188,347992
1025188,118232
1025188,83868
1025188,283255
1025188,423170
1025188,175605
1025188,134938
1025188,70605
1025188,443158
1033580,487363
1033580,415506
1033580,65209
1033580,428907
1033580,446932
1033580,433563
1033580,487960
1033580,228933
1033580,314798
1033580,169748
1080419,54623
1080419,6719
1080419,42591
1080419,75401
1080419,109998
1080419,289590
1080419,437991
1080419,377083
1080419,257813
1080419,33180
128178,486577
128178,329224
128178,217912
128178,279933
128178,450529
128178,452980
128178,284825
128178,488184
128178,467260
128178,64355
760817,268988
760817,313715
760817,12706
760817,161453
760817,456947
760817,355544
760817,420189
760817,239375
760817,494424
760817,313823
1101466,332715
1101466,240390
1101466,61875
1101466,338540
1101466,159649
1101466,254754
1101466,201606
1101466,333386
1101466,85318
1101466,245278
995443,312834
995443,158704
995443,478873
995443,209502
995443,198157
995443,459712
995443,382928
995443,312984
995443,154199
995443,60769
863187,245829
863187,242653
863187,247520
863187,162469
863187,72934
863187,282919
863187,332295
863187,92620
863187,256323
863187,371617
902919,246984
902919,458210
902919,266144
902919,84265
902919,288506
902919,349512
902919,490674
902919,48314
902919,402968
902919,79280
877845,287449
877845,315228
877845,382081
877845,367444
877845,173327
877845,336782
877845,344427
877845,414146
877845,408001
877845,328232
1092203,464254
1092203,302150
1092203,167415
1092203,398390
1092203,254611
1092203,81849
1092203,91944
1092203,157721
1092203,280676
1092203,121772
770167,139674
770167,451193
770167,333554
770167,126421
770167,149237
770167,466808
770167,40299
770167,172203
770167,34017
770167,314280
1049200,201049
1049200,458964
1049200,343087
1049200,195068
1049200,146747
1049200,234725
1049200,18782
1049200,405383
1049200,191669
1049200,427126
879747,3820
879747,110626
879747,12889
879747,138161
879747,146531
879747,243702
879747,488596
879747,375629
879747,334315
879747,54399
912961,186918
912961,395641
912961,95569
912961,457107
912961,36975
912961,127267
912961,86821
912961,365735
912961,237861
912961,168814
808528,483293
808528,327399
808528,188168
808528,216543
808528,341512
808528,423268
808528,114825
808528,495284
808528,361365
808528,48604
991241,374693
991241,484213
991241,27503
991241,306551
991241,245713
991241,439724
991241,102918
991241,33572
991241,162350
991241,99854
935952,367071
935952,277723
935952,493895
935952,62664
935952,462346
935952,30824
935952,120857
935952,215603
935952,344257
935952,284940
1092176,240775
1092176,295663
1092176,88415
1092176,82378
1092176,375798
1092176,467861
1092176,261748
1092176,36066
1092176,498050
1092176,439362
916901,16534
916901,78385
916901,219799
916901,289558
916901,123670
916901,425396
916901,6449
916901,172575
916901,469998
916901,203535
930293,250050
930293,336384
930293,269807
930293,251320
930293,62387
930293,253534
930293,390320
930293,416426
930293,52912
930293,387536
83458,208568
83458,392468
83458,343037
83458,38767
83458,154005
83458,473165
83458,359312
83458,300229
83458,94651
83458,136684
1092168,422452
1092168,343608
1092168,276275
1092168,245899
1092168,20987
1092168,82376
1092168,161657
1092168,246044
1092168,212193
1092168,273526
1073721,403819
1073721,301867
1073721,416413
1073721,315462
1073721,122241
1073721,473789
1073721,419892
1073721,135943
1073721,39744
1073721,221722
878840,226322
878840,197968
878840,62267
878840,206682
878840,444884
878840,433259
878840,315887
878840,456031
878840,294648
878840,422350
1092165,402158
1092165,68230
1092165,470422
1092165,208054
1092165,318238
1092165,390643
1092165,284022
1092165,438056
1092165,201699
1092165,385852
776609,92906
776609,331311
776609,463363
776609,283772
776609,462459
776609,377614
776609,228326
776609,218412
776609,134631
776609,459185
1092161,395283
1092161,339726
1092161,83992
1092161,107257
1092161,181415
1092161,435984
1092161,484887
1092161,34841
1092161,409177
1092161,330786
855725,408260
855725,38650
855725,152848
855725,170631
855725,320850
855725,372706
855725,81701
855725,390204
855725,405524
855725,206682
798945,475512
798945,268045
798945,485878
798945,97708
798945,181866
798945,341780
798945,393559
798945,225240
798945,254098
798945,345314
1058425,448036
1058425,59419
1058425,88695
1058425,381061
1058425,326250
1058425,497886
1058425,173812
1058425,123368
1058425,13811
1058425,395317
1092143,202470
1092143,360892
1092143,30383
1092143,29777
1092143,286178
1092143,433956
1092143,375798
1092143,20867
1092143,73581
1092143,185220
1031999,326536
1031999,282474
1031999,105072
1031999,7510
1031999,54473
1031999,317946
1031999,310427
1031999,47883
1031999,73700
1031999,286417
1062457,332368
1062457,99896
1062457,262907
1062457,101730
1062457,184517
1062457,326946
1062457,433803
1062457,204087
1062457,415152
1062457,54995
761388,124591
761388,48893
761388,422860
761388,299824
761388,113839
761388,149329
761388,267223
761388,412172
761388,159664
761388,365913
846806,201875
846806,336687
846806,451238
846806,200221
846806,184387
846806,427818
846806,205972
846806,184435
846806,462382
846806,87388
72809,115757
72809,102792
72809,492222
72809,461305
72809,422070
72809,253090
72809,349182
72809,32069
72809,130722
72809,397079
922389,432582
922389,403623
922389,454958
922389,30828
922389,222465
922389,84732
922389,498765
922389,44318
922389,210427
922389,288612
948351,496047
948351,484579
948351,276754
948351,294455
948351,203539
948351,380961
948351,247671
948351,208030
948351,72993
948351,182870
1056950,204999
1056950,80757
1056950,168546
1056950,309009
1056950,200120
1056950,258254
1056950,449355
1056950,204708
1056950,222899
1056950,367284
1039495,283574
1039495,428498
1039495,186306
1039495,41411
1039495,175378
1039495,326461
1039495,448306
1039495,490249
1039495,232143
1039495,410876
1003334,152474
1003334,117354
1003334,34362
1003334,285747
1003334,424080
1003334,11576
1003334,273729
1003334,184552
1003334,43207
1003334,394350
990010,121766
990010,480770
990010,383673
990010,10846
990010,360560
990010,169319
990010,14356
990010,144277
990010,58611
990010,478577
908316,392747
908316,278914
908316,259576
908316,179195
908316,308789
908316,118960
908316,54455
908316,104808
908316,260065
908316,15396
889289,167524
889289,372083
889289,211498
889289,192765
889289,277846
889289,202432
889289,302856
889289,453567
889289,102551
889289,110693
47270,355794
47270,343218
47270,343681
47270,222882
47270,337888
47270,450184
47270,168439
47270,60538
47270,218354
47270,476896
777519,193654
777519,199541
777519,299279
777519,57670
777519,169356
777519,430068
777519,344408
777519,29623
777519,125738
777519,15725
1070728,488366
1070728,51542
1070728,269368
1070728,376425
1070728,317398
1070728,367265
1070728,166897
1070728,210651
1070728,265901
1070728,237661
1092120,316531
1092120,329576
1092120,130013
1092120,178444
1092120,140608
1092120,494258
1092120,311216
1092120,306327
1092120,30370
1092120,89745
917536,266179
917536,348624
917536,371734
917536,457190
917536,495727
917536,33644
917536,187138
917536,363119
917536,485238
917536,2681
1057446,411712
1057446,121805
1057446,82089
1057446,473092
1057446,96872
1057446,444488
1057446,440111
1057446,445341
1057446,231464
1057446,345504
849596,161687
849596,206782
849596,6975
849596,125401
849596,326743
849596,155932
849596,197233
849596,316475
849596,259196
849596,426804
997533,253870
997533,96558
997533,95829
997533,386044
997533,36778
997533,369673
997533,225298
997533,295737
997533,335496
997533,183663
805900,355026
805900,167587
805900,425880
805900,443086
805900,399863
805900,79941
805900,78085
805900,48471
805900,206399
805900,474655
822649,383349
822649,142653
822649,95348
822649,279140
822649,420634
822649,319991
822649,242915
822649,449677
822649,200736
822649,154278
840445,367388
840445,292414
840445,245429
840445,443491
840445,141015
840445,351622
840445,17856
840445,53360
840445,280578
840445,77797
996653,62251
996653,408418
996653,174769
996653,371849
996653,334954
996653,303771
996653,78437
996653,37587
996653,367550
996653,225937
1071270,448715
1071270,145331
1071270,203971
1071270,449610
1071270,346996
1071270,268240
1071270,13082
1071270,469118
1071270,359372
1071270,472969
931940,200892
931940,56219
931940,265844
931940,105634
931940,73248
931940,6109
931940,255431
931940,142304
931940,456080
931940,318519
828596,493407
828596,304252
828596,326992
828596,367368
828596,299577
828596,103254
828596,379193
828596,37990
828596,150606
828596,254784
1092095,239970
1092095,499232
1092095,476039
1092095,86739
1092095,167940
1092095,257735
1092095,1082
1092095,378976
1092095,355967
1092095,270356
889046,353270
889046,170314
889046,45980
889046,336339
889046,468879
889046,395177
889046,323454
889046,464521
889046,234504
889046,4597
1092093,17044
1092093,494037
1092093,378011
1092093,300133
1092093,100734
1092093,441879
1092093,451567
1092093,127321
1092093,386941
1092093,59395
937578,125908
937578,2741
937578,37797
937578,277777
937578,201572
937578,376191
937578,380947
937578,41667
937578,70093
937578,449983
1014911,301253
1014911,27011
1014911,394849
1014911,235949
1014911,379830
1014911,247687
1014911,69701
1014911,202951
1014911,390934
1014911,427855
975495,278895
975495,146317
975495,162292
975495,486468
975495,231949
975495,233390
975495,421698
975495,160263
975495,423689
975495,206050
813953,427413
813953,243862
813953,210820
813953,309719
813953,481607
813953,220850
813953,222035
813953,106558
813953,186704
813953,106414
828779,167166
828779,289759
828779,145408
828779,181980
828779,458476
828779,362439
828779,326745
828779,390529
828779,168848
828779,323065
908237,150259
908237,214509
908237,438049
908237,72114
908237,143716
908237,254147
908237,82799
908237,334484
908237,205336
908237,51773
156723,333517
156723,277990
156723,299027
156723,7417
156723,464508
156723,67998
156723,107751
156723,478450
156723,173446
156723,198337
887392,318336
887392,252806
887392,45076
887392,37158
887392,113136
887392,448797
887392,337642
887392,210803
887392,409824
887392,155186
1101448,494576
1101448,466796
1101448,426749
1101448,448761
1101448,120031
1101448,402844
1101448,444812
1101448,161779
1101448,194315
1101448,110426
926980,401748
926980,475721
926980,17562
926980,112579
926980,70884
926980,346946
926980,86972
926980,184589
926980,298788
926980,343754
947974,398496
947974,8024
947974,194237
947974,456298
947974,368626
947974,475096
947974,423061
947974,66280
947974,243677
947974,228264
868487,32437
868487,117979
868487,205707
868487,411652
868487,121769
868487,322280
868487,315889
868487,60209
868487,166921
868487,35539
911605,328087
911605,49611
911605,135741
911605,397681
911605,97463
911605,405606
911605,347980
911605,158793
911605,75425
911605,402154
900696,291510
900696,229739
900696,258130
900696,420574
900696,65950
900696,50032
900696,230749
900696,209026
900696,429983
900696,149906
1007875,9707
1007875,261182
1007875,93042
1007875,356527
1007875,327393
1007875,282378
1007875,157927
1007875,270557
1007875,199145
1007875,79007
900062,386426
900062,427575
900062,199934
900062,228111
900062,10267
900062,355233
900062,450643
900062,489119
900062,412334
900062,239654
831784,167145
831784,123329
831784,95196
831784,57346
831784,188295
831784,209961
831784,472561
831784,210336
831784,218845
831784,132013
259763,496609
259763,112859
259763,284932
259763,343161
259763,95795
259763,331788
259763,203085
259763,383706
259763,139146
259763,162795
801478,17450
801478,219874
801478,219860
801478,277186
801478,401209
801478,132163
801478,68390
801478,44702
801478,160260
801478,12901
54307,169771
54307,467809
54307,224379
54307,362501
54307,472414
54307,323075
54307,199963
54307,298361
54307,460624
54307,357769
783781,20187
783781,339987
783781,410866
783781,448417
783781,66845
783781,181320
783781,240099
783781,462131
783781,360770
783781,1782
1040461,444201
1040461,276901
1040461,439486
1040461,237209
1040461,98259
1040461,470248
1040461,206255
1040461,352148
1040461,278605
1040461,399098
1092042,44726
1092042,84896
1092042,483426
1092042,462518
1092042,165880
1092042,343195
1092042,342254
1092042,73209
1092042,81011
1092042,404371
760908,354230
760908,170131
760908,289436
760908,395225
760908,355216
760908,395379
760908,445419
760908,206201
760908,482055
760908,226615
838453,247674
838453,286488
838453,343473
838453,448670
838453,168431
838453,456846
838453,43537
838453,122092
838453,263064
838453,379684
977952,141637
977952,100600
977952,494955
977952,375290
977952,395645
977952,424902
977952,465153
977952,385852
977952,399729
977952,37530
1052948,248071
1052948,119320
1052948,461081
1052948,252820
1052948,217058
1052948,108415
1052948,328586
1052948,390099
1052948,30400
1052948,208508
849245,60423
849245,252289
849245,501059
849245,87953
849245,457171
849245,297775
849245,48744
849245,59603
849245,191953
849245,108579
820899,500011
820899,235908
820899,456026
820899,412745
820899,237586
820899,31478
820899,49876
820899,195626
820899,231869
820899,289531
1019830,19795
1019830,345250
1019830,138339
1019830,276198
1019830,119801
1019830,138162
1019830,415254
1019830,49635
1019830,380571
1019830,146596
1101443,495424
1101443,6523
1101443,359062
1101443,252142
1101443,732
1101443,409488
1101443,85963
1101443,122843
1101443,7778
1101443,316924
887398,348346
887398,499351
887398,207187
887398,452055
887398,363346
887398,71054
887398,117469
887398,362926
887398,352438
887398,473035
1042399,393607
1042399,136047
1042399,300055
1042399,11500
1042399,257532
1042399,175443
1042399,114259
1042399,306427
1042399,131328
1042399,39535
1092029,286983
1092029,476988
1092029,452526
1092029,441866
1092029,173243
1092029,358905
1092029,78950
1092029,482561
1092029,407945
1092029,13657
788431,116961
788431,369175
788431,497643
788431,345987
788431,53264
788431,21722
788431,14934
788431,482658
788431,451875
788431,106675
992340,24216
992340,418327
992340,383731
992340,125946
992340,289481
992340,197194
992340,41836
992340,303136
992340,175314
992340,214103
839488,120792
839488,60271
839488,33182
839488,49818
839488,369761
839488,31387
839488,110334
839488,276003
839488,171493
839488,500345
1092023,265988
1092023,100182
1092023,261319
1092023,283243
1092023,321000
1092023,420294
1092023,146534
1092023,43324
1092023,366510
1092023,479435
26079,359135
26079,467269
26079,410850
26079,409337
26079,430865
26079,319906
26079,491383
26079,53875
26079,431093
26079,230715
845790,106183
845790,159054
845790,295527
845790,48733
845790,301955
845790,212829
845790,296043
845790,366037
845790,163425
845790,143341
73119,118712
73119,343446
73119,194381
73119,304272
73119,53060
73119,243497
73119,424755
73119,167219
73119,272900
73119,469929
187818,204592
187818,265769
187818,26356
187818,451720
187818,476679
187818,454751
187818,334580
187818,160627
187818,197230
187818,251171
224548,293135
224548,71838
224548,377080
224548,329362
224548,3862
224548,120111
224548,414681
224548,334797
224548,240838
224548,67124
1102330,112269
1102330,188302
1102330,231567
1102330,152794
1102330,426489
1102330,159445
1102330,384231
1102330,389169
1102330,439561
1102330,110424
1092007,30828
1092007,454958
1092007,403623
1092007,11571
1092007,222465
1092007,432582
1092007,210427
1092007,292975
1092007,454502
1092007,498765
786937,167495
786937,215784
786937,254299
786937,379624
786937,8970
786937,415555
786937,477929
786937,263842
786937,365484
786937,397295
907127,284866
907127,352313
907127,371765
907127,451364
907127,62511
907127,216511
907127,345214
907127,198382
907127,449729
907127,227085
930621,128037
930621,501455
930621,40358
930621,192753
930621,373600
930621,12870
930621,159609
930621,52724
930621,256202
930621,211543
776517,216943
776517,357915
776517,60652
776517,385360
776517,61862
776517,266524
776517,208850
776517,118626
776517,6927
776517,458949
847726,162969
847726,100423
847726,178526
847726,99056
847726,447559
847726,292111
847726,70161
847726,474483
847726,312818
847726,299221
17586,189704
17586,127348
17586,290385
17586,241082
17586,268945
17586,288699
17586,367056
17586,279556
17586,111310
17586,175811
1021554,244834
1021554,418715
1021554,261178
1021554,175291
1021554,461796
1021554,441532
1021554,475794
1021554,173208
1021554,415670
1021554,218715
792847,33804
792847,335260
792847,347055
792847,346717
792847,347362
792847,164941
792847,243987
792847,290748
792847,469527
792847,331308
776700,500707
776700,164659
776700,433165
776700,488573
776700,24348
776700,279025
776700,236144
776700,428516
776700,258324
776700,199213
907538,480107
907538,26813
907538,24485
907538,167504
907538,332203
907538,472616
907538,447270
907538,323994
907538,128511
907538,89507
806688,374596
806688,286158
806688,42702
806688,329038
806688,205176
806688,229057
806688,307074
806688,435307
806688,240963
806688,493478
798883,160847
798883,440664
798883,351351
798883,163920
798883,77599
798883,177292
798883,257561
798883,358049
798883,149181
798883,106560
786375,264563
786375,150181
786375,214009
786375,51570
786375,336742
786375,262997
786375,264332
786375,82554
786375,238370
786375,382852
1091983,41281
1091983,222623
1091983,58554
1091983,123304
1091983,87125
1091983,204515
1091983,126365
1091983,293550
1091983,27648
1091983,118681
1001108,385405
1001108,177114
1001108,168741
1001108,14630
1001108,388460
1001108,271125
1001108,410108
1001108,479594
1001108,483548
1001108,313890
899212,299473
899212,243831
899212,157418
899212,46846
